SPINNAKER_APPLICATION_NAME,SPINNAKER_PIPELINE_NAME,EXECUTION_TIME
idun-aas-e2e-cicd,eric-eo-subsystem-management-AAS-E2E-Flow,21:00:00
idun-aas-e2e-cicd,eric-data-document-database-pg-AAS-E2E-Flow,21:00:00
idun-aas-e2e-cicd,eric-eo-subsystemsmgmt-ui-AAS-E2E-Flow,21:00:00
idun-aas-e2e-cicd,eric-eo-credential-manager-AAS-E2E-Flow,21:00:00
