SPINNAKER_APPLICATION_NAME,SPINNAKER_PIPELINE_NAME,EXECUTION_TIME
idun-aas-e2e-cicd,eric-sef-exposure-api-manager-AAS-E2E-Flow,21:00:00
idun-aas-e2e-cicd,eric-sef-exposure-api-gateway-AAS-E2E-Flow,21:00:00
idun-aas-e2e-cicd,eric-sef-exposure-entity-storage-AAS-E2E-Flow,21:00:00
idun-aas-e2e-cicd,eric-sef-data-wide-column-database-cd-AAS-E2E-Flow,21:00:00
idun-aas-e2e-cicd,eric-sef-exposure-api-manager-client-AAS-E2E-Flow,21:00:00
idun-aas-e2e-cicd,eric-sef-log-shipper-AAS-E2E-Flow,21:00:00
